time,open,high,low,close,Basis,Upper,Lower,Volume,Volume MA
1981-01-01T19:00:00-03:00,1.5341,1.5341,1.5341,1.5341,NaN,NaN,NaN,0,NaN
1981-01-04T19:00:00-03:00,1.5418,1.5418,1.5418,1.5418,NaN,NaN,NaN,0,NaN
1981-01-05T19:00:00-03:00,1.5264,1.5264,1.5264,1.5264,NaN,NaN,NaN,0,NaN
1981-01-06T19:00:00-03:00,1.5264,1.5264,1.5264,1.5264,NaN,NaN,NaN,0,NaN
1981-01-07T19:00:00-03:00,1.5264,1.5264,1.5264,1.5264,NaN,NaN,NaN,0,NaN
1981-01-08T19:00:00-03:00,1.5371,1.5371,1.5371,1.5371,NaN,NaN,NaN,0,NaN
1981-01-11T19:00:00-03:00,1.5371,1.5371,1.5371,1.5371,NaN,NaN,NaN,0,NaN
1981-01-12T19:00:00-03:00,1.5449,1.5449,1.5449,1.5449,1.534275,1.547905022,1.520644978,0,0
1981-01-13T19:00:00-03:00,1.5449,1.5449,1.5449,1.5449,1.535625,1.550952019,1.520297981,0,0
1981-01-14T19:00:00-03:00,1.5449,1.5449,1.5449,1.5449,1.5360125,1.552083106,1.519941894,0,0
1981-01-15T19:00:00-03:00,1.5557,1.5557,1.5557,1.5557,1.539675,1.558442192,1.520907808,0,0
1981-01-18T19:00:00-03:00,1.5557,1.5557,1.5557,1.5557,1.5433375,1.56174509,1.52492991,0,0
1981-01-19T19:00:00-03:00,1.5557,1.5557,1.5557,1.5557,1.547,1.56177024,1.53222976,0,0
1981-01-20T19:00:00-03:00,1.5557,1.5557,1.5557,1.5557,1.549325,1.562940341,1.535709659,0,0
1981-01-21T19:00:00-03:00,1.551,1.551,1.551,1.551,1.5510625,1.561061469,1.541063531,0,0
1981-01-22T19:00:00-03:00,1.551,1.551,1.551,1.551,1.551825,1.56069447,1.54295553,0,0
1981-01-25T19:00:00-03:00,1.5634,1.5634,1.5634,1.5634,1.5541375,1.564151958,1.544123042,0,0
1981-01-26T19:00:00-03:00,1.5759,1.5759,1.5759,1.5759,1.5580125,1.573321464,1.542703536,0,0
1981-01-27T19:00:00-03:00,1.5822,1.5822,1.5822,1.5822,1.561325,1.583241147,1.539408853,0,0
1981-01-28T19:00:00-03:00,1.5886,1.5886,1.5886,1.5886,1.5654375,1.593164912,1.537710088,0,0
1981-01-29T19:00:00-03:00,1.5886,1.5886,1.5886,1.5886,1.56955,1.599914453,1.539185547,0,0
1981-02-01T19:00:00-03:00,1.6108,1.6108,1.6108,1.6108,1.5764375,1.615000687,1.537874313,0,0
1981-02-02T19:00:00-03:00,1.6108,1.6108,1.6108,1.6108,1.5839125,1.623033778,1.544791222,0,0
1981-02-03T19:00:00-03:00,1.6028,1.6028,1.6028,1.6028,1.5903875,1.622002755,1.558772245,0,0
1981-02-04T19:00:00-03:00,1.6028,1.6028,1.6028,1.6028,1.5953125,1.620119241,1.570505759,0,0
1981-02-05T19:00:00-03:00,1.6028,1.6028,1.6028,1.6028,1.598675,1.618917468,1.578432532,0,0
1981-02-08T19:00:00-03:00,1.6059,1.6059,1.6059,1.6059,1.6016375,1.61791753,1.58535747,0,0
1981-02-09T19:00:00-03:00,1.6059,1.6059,1.6059,1.6059,1.6038,1.616854884,1.590745116,0,0
1981-02-10T19:00:00-03:00,1.6059,1.6059,1.6059,1.6059,1.6059625,1.61216003,1.59976497,0,0
1981-02-12T19:00:00-03:00,1.6285,1.6285,1.6285,1.6285,1.608175,1.624333512,1.592016488,0,0
1981-02-16T19:00:00-03:00,1.6579,1.6579,1.6579,1.6579,1.6140625,1.650876755,1.577248245,0,0
1981-02-17T19:00:00-03:00,1.6298,1.6298,1.6298,1.6298,1.6174375,1.654452894,1.580422106,0,0
1981-02-18T19:00:00-03:00,1.6298,1.6298,1.6298,1.6298,1.6208125,1.656782826,1.584842174,0,0
1981-02-19T19:00:00-03:00,1.6021,1.6021,1.6021,1.6021,1.620725,1.656873133,1.584576867,0,0
1981-02-22T19:00:00-03:00,1.5909,1.5909,1.5909,1.5909,1.61885,1.659192286,1.578507714,0,0
1981-02-23T19:00:00-03:00,1.6099,1.6099,1.6099,1.6099,1.61935,1.659133162,1.579566838,0,0
1981-02-24T19:00:00-03:00,1.6035,1.6035,1.6035,1.6035,1.61905,1.659268155,1.578831845,0,0
1981-02-25T19:00:00-03:00,1.6179,1.6179,1.6179,1.6179,1.617725,1.657303877,1.578146123,0,0
1981-02-26T19:00:00-03:00,1.6179,1.6179,1.6179,1.6179,1.612725,1.638405489,1.587044511,0,0
1981-03-01T19:00:00-03:00,1.6293,1.6293,1.6293,1.6293,1.6126625,1.638178365,1.587146635,0,0
1981-03-02T19:00:00-03:00,1.6456,1.6456,1.6456,1.6456,1.6146375,1.646747458,1.582527542,0,0
1981-03-03T19:00:00-03:00,1.6374,1.6374,1.6374,1.6374,1.61905,1.652719571,1.585380429,0,0
1981-03-04T19:00:00-03:00,1.6456,1.6456,1.6456,1.6456,1.6258875,1.655935368,1.595839632,0,0
1981-03-05T19:00:00-03:00,1.6456,1.6456,1.6456,1.6456,1.63035,1.660178007,1.600521993,0,0
1981-03-08T19:00:00-03:00,1.6456,1.6456,1.6456,1.6456,1.6356125,1.658737257,1.612487743,0,0
1981-03-09T19:00:00-03:00,1.6407,1.6407,1.6407,1.6407,1.6384625,1.657392354,1.619532646,0,0
1981-03-10T19:00:00-03:00,1.6407,1.6407,1.6407,1.6407,1.6413125,1.652126582,1.630498418,0,0
1981-03-11T19:00:00-03:00,1.6407,1.6407,1.6407,1.6407,1.6427375,1.648808692,1.636666308,0,0
1981-03-12T19:00:00-03:00,1.6407,1.6407,1.6407,1.6407,1.642125,1.647898864,1.636351136,0,0
1981-03-15T19:00:00-03:00,1.6402,1.6402,1.6402,1.6402,1.642475,1.647326546,1.637623454,0,0
1981-03-16T19:00:00-03:00,1.6309,1.6309,1.6309,1.6309,1.6406375,1.64913099,1.63214401,0,0
1981-03-17T19:00:00-03:00,1.6227,1.6227,1.6227,1.6227,1.637775,1.651483665,1.624066335,0,0
1981-03-18T19:00:00-03:00,1.6049,1.6049,1.6049,1.6049,1.6326875,1.657062987,1.608312013,0,0
1981-03-19T19:00:00-03:00,1.6129,1.6129,1.6129,1.6129,1.6292125,1.655849586,1.602575414,0,0
1981-03-22T19:00:00-03:00,1.6129,1.6129,1.6129,1.6129,1.6257375,1.652724522,1.598750478,0,0
1981-03-23T19:00:00-03:00,1.6209,1.6209,1.6209,1.6209,1.6232625,1.647829945,1.598695055,0,0
1981-03-24T19:00:00-03:00,1.6209,1.6209,1.6209,1.6209,1.6207875,1.641519465,1.600055535,0,0
1981-03-25T19:00:00-03:00,1.6209,1.6209,1.6209,1.6209,1.618375,1.633143802,1.603606198,0,0
1981-03-26T19:00:00-03:00,1.6372,1.6372,1.6372,1.6372,1.6191625,1.636893529,1.601431471,0,0
1981-03-29T19:00:00-03:00,1.6372,1.6372,1.6372,1.6372,1.620975,1.642368165,1.599581835,0,0
1981-03-30T19:00:00-03:00,1.6165,1.6165,1.6165,1.6165,1.622425,1.64059276,1.60425724,0,0
1981-03-31T19:00:00-03:00,1.6337,1.6337,1.6337,1.6337,1.625025,1.642947821,1.607102179,0,0
1981-04-01T19:00:00-03:00,1.6337,1.6337,1.6337,1.6337,1.627625,1.643696948,1.611553052,0,0
1981-04-02T19:00:00-03:00,1.6418,1.6418,1.6418,1.6418,1.6302375,1.647811895,1.612663105,0,0
1981-04-05T19:00:00-03:00,1.65,1.65,1.65,1.65,1.633875,1.654064539,1.613685461,0,0
1981-04-06T19:00:00-03:00,1.6599,1.6599,1.6599,1.6599,1.63875,1.662562392,1.614937608,0,0
1981-04-07T19:00:00-03:00,1.6483,1.6483,1.6483,1.6483,1.6401375,1.664708405,1.615566595,0,0
1981-04-08T19:00:00-03:00,1.6483,1.6483,1.6483,1.6483,1.641525,1.66652555,1.61652445,0,0
1981-04-09T19:00:00-03:00,1.6565,1.6565,1.6565,1.6565,1.646525,1.664525764,1.628524236,0,0
1981-04-12T19:00:00-03:00,1.6565,1.6565,1.6565,1.6565,1.649375,1.665469953,1.633280047,0,0
1981-04-13T19:00:00-03:00,1.6682,1.6682,1.6682,1.6682,1.6536875,1.669146943,1.638228057,0,0
1981-04-14T19:00:00-03:00,1.6682,1.6682,1.6682,1.6682,1.6569875,1.672156032,1.641818968,0,0
1981-04-15T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6607125,1.680970199,1.640454801,0,0
1981-04-16T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6632,1.687021419,1.639378581,0,0
1981-04-19T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6671375,1.69020738,1.64406762,0,0
1981-04-20T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.671075,1.690386849,1.651763151,0,0
1981-04-21T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6739875,1.690445458,1.657529542,0,0
1981-04-22T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6769,1.686945895,1.666854105,0,0
1981-04-23T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.67835,1.686022679,1.670677321,0,0
1981-04-26T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6798,1.679800133,1.679799867,0,0
1981-04-27T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6798,1.679800133,1.679799867,0,0
1981-04-28T19:00:00-03:00,1.6798,1.6798,1.6798,1.6798,1.6798,1.679800133,1.679799867,0,0
1981-04-29T19:00:00-03:00,1.6882,1.6882,1.6882,1.6882,1.68085,1.686406078,1.675293922,0,0
1981-04-30T19:00:00-03:00,1.6882,1.6882,1.6882,1.6882,1.6819,1.689174613,1.674625387,0,0
1981-05-03T19:00:00-03:00,1.6882,1.6882,1.6882,1.6882,1.68295,1.691083265,1.674816735,0,0
1981-05-04T19:00:00-03:00,1.7085,1.7085,1.7085,1.7085,1.6865375,1.704870786,1.668204214,0,0
1981-05-05T19:00:00-03:00,1.717,1.717,1.717,1.717,1.6911875,1.71747256,1.66490244,0,0
1981-05-06T19:00:00-03:00,1.717,1.717,1.717,1.717,1.6958375,1.725379324,1.666295676,0,0
1981-05-07T19:00:00-03:00,1.717,1.717,1.717,1.717,1.7004875,1.730178481,1.670796519,0,0
1981-05-10T19:00:00-03:00,1.717,1.717,1.717,1.717,1.7051375,1.731921999,1.678353001,0,0
1981-05-11T19:00:00-03:00,1.7273,1.7273,1.7273,1.7273,1.710025,1.736932387,1.683117613,0,0
1981-05-12T19:00:00-03:00,1.7273,1.7273,1.7273,1.7273,1.7149125,1.738139733,1.691685267,0,0
1981-05-13T19:00:00-03:00,1.7359,1.7359,1.7359,1.7359,1.720875,1.737022987,1.704727013,0,0
1981-05-14T19:00:00-03:00,1.7359,1.7359,1.7359,1.7359,1.7243,1.740115815,1.708484185,0,0
